,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
89,21422.55,21678.86,20941.62,19664.69,21304.19,20374.23,19832.52,19983.93,20575.09,19464.37,19995.46,19208.89,19864.38,18823.90,19227.57,19493.56,19037.29,18825.06,18913.23,17933.02,17935.63,18228.33,18137.45,16985.81,17865.20,16829.73,16188.43,13724.45,16662.31,16228.83,15263.92,15262.55,15412.66,14804.92,15306.12,14930.92,14842.81,15253.38,14534.54,16281.95,15034.90,14692.90,14375.71,14247.54,14126.98,14015.11,13912.34,13815.91,13722.44,13629.06,13532.17,13429.89,13322.42,13212.24,13103.11,12994.63,12888.75,12784.42,12677.42,12567.15,12452.26,12331.56,12204.36,12071.57,11936.92,11802.67,11669.34,11537.41,11407.35,11277.98,11149.71,11023.14,10897.90,10773.83,10650.39,10528.93,10409.40,10290.49,10172.22,10055.53,9940.63,9826.78,9713.85,9602.47,9492.94,9383.88,9275.92,9170.55,9067.06,8964.51,8862.15,8760.70,8660.91,8562.20,8465.23,8369.68,8274.23,8179.49,8086.14,7994.16,7902.74,7811.05,7720.30,7630.98,7542.90,7455.96,7369.72,7284.65,7200.36,7116.70,7033.53,6951.29,6870.83,6791.10,6711.96,6634.17,6557.55,6481.66,6406.17,6331.32,6257.15,6184.16,6112.32,6041.13,5970.76,5900.91,5831.98,5763.88,5696.33,5629.70,5563.78,5498.75,5434.72,5371.25,5308.40,5246.35,5185.05,5124.48,5064.61,5005.39
90,21543.92,21360.07,22464.43,21482.92,22533.02,21402.44,20328.26,20326.91,21034.42,20262.06,21513.14,20373.04,21487.83,20181.67,20441.71,20212.39,19991.95,19919.52,19928.53,19278.32,18882.10,18552.09,19215.21,17736.85,18437.41,17845.46,18362.94,17009.61,15589.47,16394.71,16650.82,16744.97,16817.35,16216.10,17008.74,16417.93,16337.28,16169.40,15432.72,17493.81,16626.62,16258.72,15914.69,15777.04,15645.95,15521.88,15406.83,15300.79,15199.90,15101.90,15004.87,14903.46,14794.80,14681.36,14566.53,14450.33,14334.67,14220.89,14106.90,13990.09,13869.10,13742.49,13608.47,13467.08,13321.16,13174.91,13029.47,12885.24,12743.31,12602.15,12461.75,12323.53,12186.70,12050.77,11916.10,11782.68,11651.25,11522.00,11393.07,11264.48,11137.96,11013.34,10889.80,10767.18,10646.32,10527.27,10408.35,10291.11,10176.74,10064.00,9952.25,9840.94,9730.36,9621.21,9513.82,9408.46,9303.99,9199.99,9097.02,8995.10,8894.47,8794.48,8694.64,8595.63,8498.15,8402.15,8306.95,8212.60,8119.19,8027.02,7935.95,7844.81,7754.81,7666.86,7579.58,7492.88,7407.42,7323.80,7240.60,7157.52,7075.62,6994.54,6914.37,6835.30,6757.29,6679.93,6603.24,6527.50,6452.60,6378.51,6305.22,6232.64,6161.19,6090.64,6020.79,5951.67,5883.41,5816.12,5749.31,5682.30
91,22512.33,23023.73,23269.49,23185.99,23996.01,23120.04,21599.87,21059.92,22606.16,22027.95,22097.60,22105.89,22138.16,20977.59,21882.89,21412.63,21727.45,21115.23,20987.84,20137.30,19797.27,20377.30,20500.89,19666.40,19592.67,19663.80,18752.61,19996.07,17414.86,17235.72,18035.94,18687.02,18535.74,17442.04,18985.61,17723.34,18393.36,17776.87,17211.69,19652.50,18346.09,17951.27,17580.13,17435.47,17295.30,17160.79,17033.96,16915.27,16806.06,16701.49,16600.06,16498.69,16391.33,16278.05,16159.89,16038.33,15915.47,15791.93,15669.63,15546.70,15419.27,15286.09,15146.29,14998.17,14844.15,14689.11,14535.07,14382.64,14231.28,14081.44,13932.74,13784.80,13639.17,13494.53,13351.01,13209.29,13068.32,12929.66,12792.64,12655.77,12519.81,12385.90,12253.70,12122.66,11992.66,11863.89,11736.80,11611.14,11486.82,11364.71,11244.50,11125.29,11006.42,10888.37,10772.02,10657.53,10544.55,10432.74,10321.65,10211.35,10101.86,9993.91,9887.13,9779.93,9673.61,9569.06,9465.59,9363.07,9261.87,9161.56,9062.54,8964.25,8865.77,8768.64,8673.54,8579.56,8485.86,8393.48,8303.06,8213.01,8123.07,8034.26,7946.32,7859.08,7773.35,7688.73,7604.65,7521.23,7438.65,7357.18,7276.63,7196.55,7117.61,7039.74,6962.61,6886.27,6810.98,6736.58,6662.55,6589.17
92,25232.45,25154.89,24875.01,24839.88,26102.06,24346.71,22828.65,23296.71,24140.21,24028.83,23676.89,23566.15,24890.15,23294.71,24438.07,24046.91,23617.80,22837.35,22590.37,22423.32,22368.68,21913.17,23043.09,21260.35,21093.72,21172.46,21235.66,21006.78,19605.68,19682.84,18539.28,20265.85,20950.49,19999.06,20574.94,19617.63,20094.72,19969.31,18664.59,21317.57,20198.41,19775.49,19378.30,19227.81,19079.20,18936.42,18800.11,18669.78,18549.58,18437.88,18329.51,18224.06,18118.45,18007.56,17889.90,17765.63,17637.69,17507.36,17376.65,17246.36,17112.54,16973.42,16828.36,16674.34,16513.37,16351.92,16191.69,16032.55,15874.17,15717.42,15562.54,15407.95,15254.68,15103.11,14952.56,14803.86,14656.25,14509.40,14364.48,14221.32,14078.72,13936.90,13796.91,13658.72,13521.60,13384.80,13249.71,13116.90,12985.01,12854.27,12725.73,12599.33,12473.69,12348.50,12224.33,12101.51,11980.02,11860.51,11742.40,11624.74,11507.83,11392.13,11277.75,11163.93,11050.23,10937.63,10826.41,10716.18,10607.44,10499.50,10392.68,10287.24,10182.11,10076.93,9973.12,9871.40,9770.49,9670.17,9571.62,9474.38,9377.19,9280.50,9185.28,9090.50,8996.59,8904.59,8813.27,8722.35,8632.16,8543.22,8455.19,8367.75,8281.35,8195.87,8111.31,8027.79,7945.15,7863.25,7781.93,7701.22
93,25840.38,26713.04,26823.15,25377.42,27446.18,26448.23,24535.90,25242.36,26490.30,25168.50,26628.88,24945.61,27087.47,24757.03,25961.40,25961.01,25141.51,24443.36,24755.49,23930.17,23627.81,24239.87,25233.03,22594.27,23415.93,22908.11,22725.53,22888.83,21199.69,22498.60,22347.45,21254.49,22464.91,21788.16,22701.03,22077.94,21790.86,21562.68,20752.45,24128.40,22182.57,21732.98,21309.54,21157.25,21004.18,20854.63,20709.87,20571.00,20440.64,20319.10,20203.71,20091.99,19982.86,19874.24,19759.55,19636.18,19507.35,19373.70,19236.60,19098.08,18958.15,18814.19,18663.44,18503.71,18336.65,18169.16,18003.41,17838.05,17673.83,17510.99,17349.46,17189.72,17030.16,16871.30,16714.92,16559.82,16405.32,16252.16,16100.15,15950.27,15801.86,15653.38,15505.84,15360.55,15216.88,15073.90,14931.32,14790.60,14652.09,14513.77,14376.84,14242.88,14110.06,13978.36,13847.12,13716.18,13587.47,13460.17,13334.22,13209.45,13085.30,12962.10,12839.70,12719.13,12599.44,12479.29,12359.91,12241.98,12125.45,12010.12,11896.00,11782.77,11670.45,11558.73,11447.17,11336.72,11228.18,11120.94,11014.24,10908.47,10804.32,10700.53,10597.45,10495.73,10394.30,10293.88,10194.76,10096.76,9999.39,9902.52,9806.92,9712.10,9618.13,9525.12,9432.99,9341.98,9251.59,9161.98,9073.28,8985.04
94,27729.53,30116.21,28952.04,27948.64,29083.65,27829.71,26377.45,25901.92,27206.37,27281.95,28738.49,27342.91,27514.97,25765.60,27425.78,27172.16,26918.89,26095.87,26594.56,25902.71,25372.40,25565.94,25291.83,24981.36,24220.93,24318.12,23443.40,24565.44,23060.55,24987.72,23911.65,23860.19,22786.03,22404.03,25821.92,23831.05,23811.47,23990.40,23062.30,25714.27,24299.76,23826.95,23380.88,23230.75,23075.95,22919.23,22767.16,22620.62,22482.79,22351.88,22227.26,22109.18,21996.20,21886.35,21773.02,21653.71,21527.45,21392.43,21251.78,21108.94,20963.27,20813.45,20657.77,20493.19,20322.03,20150.25,19979.03,19808.47,19639.56,19471.75,19304.59,19138.91,18974.30,18810.05,18647.63,18486.53,18326.18,18167.47,18010.17,17853.81,17699.18,17545.99,17392.73,17240.46,17090.22,16941.40,16793.01,16645.45,16499.53,16355.14,16211.52,16069.36,15929.12,15790.96,15653.34,15515.66,15380.08,15245.71,15112.22,14980.31,14849.60,14718.98,14589.83,14462.06,14335.07,14209.00,14082.75,13957.22,13833.08,13710.62,13589.29,13468.57,13348.86,13230.10,13111.92,12994.15,12877.57,12762.70,12648.89,12535.47,12423.36,12312.70,12202.48,12093.18,11984.78,11876.60,11769.50,11664.07,11559.33,11455.16,11351.87,11249.54,11148.14,11047.61,10947.89,10849.04,10751.12,10653.94,10557.79,10461.95
95,30081.11,29809.96,30604.54,29629.63,29782.10,28906.37,27630.43,28488.64,28243.50,30294.43,29489.05,28534.01,29561.58,28254.96,29825.33,29271.11,28930.89,28365.26,28728.46,28391.64,26820.98,28024.82,28499.72,27597.13,26951.30,26152.96,27600.96,27271.29,25716.94,25955.33,25471.85,27353.58,27193.25,24972.23,26324.46,26399.12,26943.30,25873.22,25046.27,28679.64,26547.31,26054.43,25589.07,25442.80,25288.59,25129.81,24971.69,24819.27,24675.22,24536.19,24403.99,24279.62,24161.54,24047.59,23934.80,23818.08,23693.52,23562.13,23423.17,23278.09,23128.21,22973.59,22813.78,22645.94,22473.38,22297.87,22120.89,21945.99,21773.64,21602.65,21431.64,21261.22,21091.97,20923.91,20756.75,20590.29,20426.01,20263.14,20100.58,19939.39,19779.24,19620.50,19463.12,19305.49,19148.93,18994.84,18841.30,18688.25,18537.00,18386.56,18237.53,18089.42,17942.10,17797.55,17654.17,17511.15,17369.03,17227.86,17088.12,16949.46,16812.52,16676.22,16540.78,16405.60,16271.21,16139.52,16007.95,15875.65,15744.34,15615.08,15486.96,15359.58,15233.01,15107.08,14982.39,14858.42,14734.96,14612.48,14491.77,14371.77,14252.14,14133.94,14017.06,13900.82,13785.26,13670.53,13556.03,13442.95,13331.20,13220.05,13109.45,12999.79,12890.98,12782.98,12675.89,12569.80,12464.53,12360.06,12256.53,12153.24
96,31782.61,31269.90,32753.75,29659.39,32272.02,31389.25,29487.18,28956.23,32482.17,30584.71,32639.78,30889.44,30814.81,31529.92,30657.99,31763.26,31148.92,28673.21,29859.22,30325.24,28402.70,29898.37,29439.64,28340.71,29401.77,28196.56,28390.95,30137.95,26839.88,27616.61,28018.33,30057.90,29276.34,28332.68,27987.18,28278.46,29598.86,28976.77,27073.57,30052.42,28916.06,28406.02,27920.36,27779.41,27629.86,27475.38,27318.58,27161.77,27008.86,26863.38,26727.29,26596.47,26470.49,26353.00,26238.75,26121.58,25999.27,25872.82,25740.02,25596.72,25445.36,25288.72,25127.20,24957.56,24782.08,24603.74,24424.61,24247.00,24070.93,23896.60,23723.61,23550.88,23378.28,23207.66,23038.45,22868.62,22700.79,22535.31,22369.18,22203.95,22039.72,21876.25,21714.90,21553.68,21393.10,21235.23,21077.66,20920.73,20765.18,20609.90,20456.01,20303.80,20151.69,20000.97,19853.07,19705.48,19557.77,19411.04,19265.89,19122.12,18978.81,18837.18,18696.79,18555.79,18416.01,18277.82,18140.88,18004.26,17866.99,17731.36,17597.37,17464.12,17331.45,17199.41,17068.62,16939.15,16809.83,16681.01,16553.71,16427.16,16301.50,16176.59,16053.13,15930.67,15808.72,15687.65,15566.74,15447.09,15328.56,15210.63,15093.68,14977.32,14861.56,14746.84,14633.25,14520.17,14407.51,14296.35,14186.09,14075.76
97,31425.12,33046.47,32451.50,32263.12,34306.48,31743.82,29759.10,31505.53,31302.17,33820.20,32293.28,31423.10,36076.66,33122.19,32570.52,34262.82,32174.55,31135.91,32640.61,32972.74,33461.77,31371.73,31898.86,30040.96,30884.65,31760.08,31411.45,32511.26,29380.32,29073.18,30406.89,32086.31,32336.39,29740.77,31663.73,29260.35,30797.46,31513.40,29193.12,32107.47,31400.47,30875.24,30365.38,30236.36,30095.17,29944.54,29792.69,29632.04,29477.06,29329.90,29188.02,29050.25,28919.69,28801.64,28683.31,28565.33,28447.84,28325.48,28198.74,28061.07,27911.02,27753.61,27592.08,27423.89,27246.44,27067.46,26888.84,26710.32,26534.79,26358.04,26181.87,26008.72,25834.58,25663.06,25494.09,25323.23,25152.81,24984.31,24816.88,24648.76,24481.44,24316.90,24153.52,23989.53,23827.79,23666.86,23505.81,23346.68,23187.95,23030.39,22873.43,22716.64,22561.58,22407.95,22255.62,22103.38,21951.90,21801.89,21653.03,21505.57,21357.90,21211.13,21066.05,20922.12,20778.33,20634.78,20493.21,20352.53,20211.51,20071.15,19931.90,19793.43,19656.00,19519.37,19383.43,19248.62,19114.68,18981.43,18848.73,18716.10,18585.15,18455.32,18326.11,18197.79,18070.54,17943.68,17816.91,17691.75,17567.45,17443.66,17320.66,17198.60,17077.42,16956.81,16837.38,16718.02,16599.03,16481.94,16365.47,16248.82
98,34875.15,31188.75,35745.03,33215.11,35527.61,34737.04,31835.33,35221.80,33300.17,32797.64,35598.09,32531.43,35217.95,32592.13,33491.49,33173.33,32395.11,32777.47,34584.94,34793.04,33561.26,34680.69,31389.71,33036.44,34042.55,32180.70,35378.80,33080.60,29547.55,33661.67,31651.72,33560.21,33617.56,33451.26,34966.50,32199.29,30116.08,32764.19,32623.65,34490.63,34031.88,33491.81,32953.64,32834.39,32709.66,32564.07,32413.59,32258.65,32105.23,31955.64,31801.18,31655.69,31525.95,31405.67,31292.66,31177.02,31058.53,30943.08,30821.65,30687.11,30542.19,30391.87,30231.81,30063.67,29887.31,29709.24,29532.44,29353.22,29180.68,29009.54,28831.85,28656.31,28482.66,28311.58,28143.25,27972.05,27802.68,27633.72,27464.74,27296.58,27129.42,26964.31,26800.73,26636.48,26473.79,26311.95,26149.71,25988.85,25829.13,25669.91,25510.61,25353.49,25196.92,25040.79,24885.17,24729.88,24577.07,24426.19,24274.90,24124.05,23973.84,23824.01,23675.67,23529.58,23383.39,23237.13,23092.29,22947.56,22804.07,22661.05,22518.21,22376.00,22234.64,22094.46,21955.06,21816.48,21678.36,21541.70,21405.83,21268.60,21132.82,20999.44,20866.41,20733.21,20600.95,20469.86,20338.65,20208.80,20080.27,19951.79,19823.85,19697.06,19571.35,19445.56,19320.77,19196.79,19073.02,18950.46,18828.61,18706.63
99,39178.08,33905.15,31377.72,37065.64,36445.88,32994.92,26133.02,35824.00,36150.98,35931.31,39825.51,35946.08,38547.35,34180.14,36796.64,37568.13,35532.78,35291.69,36142.13,34576.83,35220.91,36533.96,34493.11,34347.56,33993.02,30546.24,34621.69,37709.39,31572.72,31930.33,34987.59,36928.27,35032.83,34206.25,37415.88,34693.60,37680.14,34455.45,35021.03,37935.61,36819.51,36283.81,35706.95,35588.07,35473.08,35335.52,35194.24,35046.12,34892.38,34738.27,34581.03,34435.39,34302.65,34180.09,34063.99,33952.30,33838.53,33724.70,33606.88,33481.50,33345.91,33201.43,33047.37,32883.51,32711.88,32533.99,32359.06,32183.92,32011.18,31844.61,31672.67,31499.48,31328.48,31155.99,30989.97,30823.23,30654.69,30486.27,30319.26,30155.90,29992.08,29826.88,29662.91,29499.72,29336.74,29175.44,29015.36,28855.36,28694.62,28536.06,28377.41,28220.27,28064.34,27908.40,27753.20,27597.38,27442.88,27292.14,27140.68,26988.01,26837.34,26686.98,26537.69,26389.81,26242.57,26095.13,25948.55,25802.87,25657.84,25513.89,25370.45,25226.24,25082.49,24940.06,24798.31,24657.56,24516.96,24377.52,24239.60,24100.56,23962.46,23826.10,23690.32,23555.23,23419.64,23285.26,23151.62,23018.61,22886.69,22755.02,22624.35,22494.19,22364.56,22235.65,22107.02,21979.04,21851.97,21725.60,21599.65,21473.66
100,43113.77,32195.12,40803.71,43111.34,35527.69,33126.29,36946.28,33721.97,39137.65,38963.36,38180.20,38111.16,40369.80,34698.80,35749.16,42759.67,36245.95,37580.26,38592.96,39887.96,33536.59,39377.71,41355.77,35690.97,37618.96,35300.45,35517.97,40406.61,34130.11,38659.31,34556.34,38122.74,39084.39,32031.17,42450.99,40781.36,38745.43,38322.80,32899.45,40254.64,39689.74,39160.25,38574.26,38464.40,38341.00,38213.01,38064.79,37918.51,37779.32,37629.65,37482.49,37334.77,37187.46,37067.91,36954.29,36836.88,36727.95,36618.76,36504.03,36386.02,36270.74,36139.10,35991.82,35829.96,35658.94,35485.26,35320.08,35150.42,34978.90,34818.13,34654.69,34492.40,34322.82,34149.08,33986.03,33827.34,33662.94,33497.75,33334.12,33176.39,33020.38,32857.19,32694.87,32535.53,32373.89,32214.06,32059.36,31902.28,31743.42,31588.12,31432.44,31276.84,31124.33,30971.27,30817.34,30664.06,30512.76,30361.97,30212.12,30063.06,29914.04,29765.92,29617.49,29468.44,29321.66,29175.39,29028.74,28884.68,28740.15,28596.74,28455.09,28312.20,28168.51,28026.00,27884.89,27743.36,27602.52,27462.57,27323.69,27185.46,27047.96,26910.79,26773.50,26637.92,26502.10,26366.78,26231.88,26097.68,25964.61,25832.65,25700.94,25568.91,25437.73,25307.11,25176.68,25046.32,24917.44,24789.35,24661.65,24533.58
101,40977.88,41676.10,37154.15,42484.25,35714.29,44160.00,34666.67,35403.73,38700.36,36904.76,38964.99,42013.13,39371.16,39761.43,38718.12,43073.20,42827.73,43636.36,46085.01,36319.02,35433.79,43757.83,45085.66,39175.26,38588.91,35197.99,41731.41,38685.14,37185.93,42846.52,41225.36,38149.35,40329.38,36860.32,41600.00,38860.74,39934.41,40179.91,35497.36,41666.67,42615.45,42043.58,41466.30,41364.85,41225.61,41102.39,40963.47,40851.03,40729.00,40580.01,40431.45,40278.29,40123.29,40024.43,39924.77,39791.68,39679.97,39572.34,39469.03,39368.60,39262.69,39140.62,38999.46,38848.87,38690.85,38525.01,38364.64,38198.41,38034.72,37884.10,37735.20,37575.19,37411.76,37247.91,37084.56,36932.12,36778.93,36620.69,36462.52,36307.15,36155.79,36005.42,35852.35,35695.80,35544.23,35393.64,35239.34,35086.14,34933.69,34786.10,34635.99,34484.00,34336.05,34187.71,34038.49,33892.36,33748.33,33598.70,33450.29,33305.60,33162.69,33018.32,32874.11,32729.04,32584.42,32443.72,32301.31,32158.21,32016.67,31877.74,31737.85,31598.63,31460.41,31320.71,31182.15,31043.29,30904.75,30766.47,30629.29,30495.17,30360.89,30224.09,30086.67,29952.86,29820.13,29686.89,29552.25,29419.17,29288.58,29158.31,29027.18,28895.60,28765.68,28635.67,28505.67,28377.68,28249.57,28120.21,27993.48,27865.71
102,39484.98,41163.31,37322.52,39523.00,40251.57,28976.38,41931.03,40603.57,36122.18,41843.09,44063.65,37696.34,42496.68,43217.29,40955.63,47648.90,52060.74,44110.28,37843.78,49193.55,35155.41,45766.59,41723.36,38294.17,41826.22,41051.31,43381.18,43707.32,35345.58,35815.44,41099.59,39983.61,41346.48,40441.91,44043.32,41901.30,46964.03,42038.22,39255.10,42395.74,45441.62,44999.08,44440.18,44265.50,44181.37,44087.65,43928.79,43843.05,43753.28,43608.87,43454.15,43319.81,43147.61,43012.51,42900.60,42792.25,42682.17,42588.54,42506.65,42421.24,42319.72,42201.69,42093.14,41953.78,41791.07,41627.51,41479.15,41349.22,41190.43,41034.72,40893.46,40742.85,40600.77,40445.89,40296.69,40156.26,40002.16,39849.44,39707.61,39562.75,39418.70,39277.05,39129.39,38984.06,38840.37,38697.60,38555.39,38410.68,38265.83,38127.53,37983.27,37834.41,37694.98,37556.78,37412.94,37273.26,37138.63,37002.24,36860.92,36713.36,36576.96,36442.64,36302.67,36165.44,36032.41,35895.73,35758.29,35622.79,35490.82,35358.54,35219.76,35083.54,34952.49,34821.23,34688.13,34554.52,34420.59,34287.70,34155.47,34027.21,33897.28,33762.11,33628.79,33500.88,33373.77,33244.43,33114.70,32984.74,32856.77,32731.57,32603.87,32477.48,32352.41,32225.56,32098.79,31974.45,31850.86,31724.29,31599.96,31475.19
103,46153.85,57600.00,46861.92,50526.32,39506.17,33160.62,37163.81,40975.61,40579.71,47816.09,41723.36,40251.57,53333.33,49406.18,39506.17,46529.08,32820.51,47165.53,34123.22,37523.45,39183.67,41779.50,40287.77,50127.88,41025.64,40054.13,33443.34,44088.18,44891.12,34782.61,41834.27,42578.71,36098.98,36141.64,47032.22,44717.72,36578.81,47461.25,38115.86,42477.88,48471.08,48027.76,47396.14,47297.75,47214.03,47155.32,47046.67,46895.29,46814.04,46670.32,46481.98,46342.67,46152.11,45999.33,45936.25,45903.71,45811.45,45710.34,45604.98,45504.44,45436.11,45316.08,45185.55,45071.74,44914.10,44784.81,44703.04,44595.22,44412.64,44241.78,44121.02,43999.78,43864.52,43713.28,43587.28,43451.35,43305.92,43172.21,43049.65,42921.67,42786.20,42646.29,42508.37,42386.09,42252.73,42109.55,41986.30,41862.73,41728.55,41590.88,41449.48,41315.65,41182.75,41055.06,40928.15,40795.12,40668.59,40549.60,40422.58,40281.61,40149.74,40027.95,39898.82,39772.35,39649.63,39515.74,39384.98,39259.37,39139.17,39015.06,38883.02,38752.78,38632.03,38512.92,38388.28,38261.40,38135.90,38012.65,37888.44,37765.97,37641.24,37516.61,37392.49,37272.05,37149.81,37025.30,36905.79,36785.95,36665.70,36546.26,36424.50,36303.36,36184.11,36064.03,35944.56,35826.79,35710.39,35589.32,35469.51,35350.73
104,44094.49,59016.39,24489.80,21238.94,38888.89,34042.55,49612.40,45714.29,29629.63,37735.85,47272.73,34920.63,36226.42,47058.82,70175.44,53080.57,57358.49,33488.37,36036.04,44280.44,44705.88,40000.00,51525.42,35359.12,41081.08,43636.36,38427.95,51063.83,41713.22,35294.12,42048.52,46866.49,50645.99,48301.89,46121.59,50220.26,45865.49,47407.41,37566.70,48062.02,52014.54,51120.51,50478.78,50775.40,50745.39,50409.02,50277.29,50209.02,49935.80,49653.29,49566.04,49454.09,49317.84,49268.78,49139.34,49079.71,48986.45,48781.92,48776.71,48751.45,48609.66,48504.01,48285.98,48120.42,48023.00,47930.26,47895.28,47756.81,47567.68,47459.20,47406.59,47328.09,47177.42,47022.16,46878.33,46764.10,46667.34,46533.60,46450.05,46359.23,46204.34,46096.02,45989.31,45852.65,45731.41,45597.21,45492.35,45409.23,45278.01,45129.15,45001.82,44886.29,44776.13,44669.39,44556.91,44432.93,44314.12,44209.33,44092.61,43961.96,43851.86,43739.67,43622.50,43509.36,43390.95,43272.77,43156.31,43039.07,42923.90,42808.70,42696.56,42581.99,42470.54,42359.22,42250.13,42136.79,42016.98,41906.46,41792.34,41675.37,41564.33,41452.83,41344.18,41237.47,41118.88,41006.01,40895.33,40784.11,40676.33,40562.34,40452.65,40342.27,40231.45,40120.27,40011.63,39904.67,39796.88,39683.31,39571.00,39461.37
105,29629.63,63492.06,64516.13,62500.00,43243.24,28915.66,30476.19,43750.00,41791.04,37500.00,27826.09,39024.39,57142.86,45000.00,58181.82,94915.25,33684.21,33898.31,71641.79,52631.58,45283.02,56140.35,55000.00,55813.95,56852.79,48730.96,54106.28,51724.14,53674.12,33472.80,34501.35,48598.13,53846.15,39560.44,46560.85,52631.58,52747.25,48322.15,47058.82,43076.92,55533.31,54631.66,54293.61,55190.19,54648.84,53810.79,53565.03,53685.07,53509.74,52768.16,52437.28,52415.77,52505.32,52505.05,52090.02,52004.70,52161.12,52123.53,52093.18,52158.18,51920.33,51557.45,51338.50,51328.63,51248.50,51145.06,51165.60,50912.45,50673.19,50661.08,50683.28,50569.86,50425.89,50375.43,50263.82,50145.62,50061.41,49970.15,49892.68,49799.92,49691.96,49659.55,49563.54,49415.17,49300.52,49148.78,49065.71,49007.93,48889.35,48741.69,48635.00,48548.17,48463.70,48371.43,48259.27,48148.61,48025.36,47921.65,47836.54,47736.80,47632.80,47515.10,47411.17,47330.24,47240.99,47136.36,47038.43,46950.64,46835.16,46722.33,46641.72,46537.31,46430.34,46340.52,46248.32,46150.09,46029.70,45937.56,45844.14,45738.86,45648.96,45540.29,45437.53,45350.70,45244.71,45145.42,45054.94,44952.37,44849.71,44750.81,44658.61,44563.24,44465.68,44362.75,44269.68,44169.42,44069.46,43973.01,43871.92,43774.64
106,64000.00,48484.85,34782.61,36363.64,27586.21,33333.33,43636.36,61538.46,56338.03,56338.03,32000.00,40000.00,42553.19,14545.45,62337.66,94117.65,42105.26,43636.36,68965.52,46153.85,40677.97,65753.42,28915.66,21052.63,34042.55,38095.24,53781.51,63636.36,10000.00,43243.24,41290.32,18957.35,32487.31,55026.46,34594.59,34594.59,30188.68,33333.33,41269.84,52054.79,59458.19,59038.85,58779.24,59751.46,60065.36,58197.23,56555.16,56867.99,56776.62,55695.36,55568.57,56488.14,56319.69,55791.24,55484.09,55325.76,55281.42,55676.49,55644.89,55655.66,55833.19,55080.43,54415.24,54202.68,54148.38,54384.81,54424.02,54209.84,53998.74,54022.49,54125.19,54063.20,53908.41,53851.93,53725.23,53468.94,53557.28,53654.06,53464.43,53287.08,53097.31,53099.53,53098.08,52883.56,52819.38,52765.13,52655.81,52540.68,52482.47,52413.86,52314.70,52234.35,52195.28,52114.69,51969.29,51917.62,51867.69,51730.78,51643.19,51531.75,51411.81,51355.72,51263.95,51200.99,51153.15,51051.20,50974.83,50905.47,50795.10,50706.90,50661.56,50590.22,50474.80,50380.10,50308.84,50232.60,50140.61,50083.06,50023.64,49933.78,49841.41,49747.31,49672.55,49587.40,49486.00,49400.07,49333.15,49264.71,49174.41,49083.49,49002.65,48917.95,48838.90,48750.98,48665.56,48583.66,48508.13,48424.83,48334.79,48252.89
107,53333.33,40000.00,42105.26,100000.00,0.00,36363.64,0.00,0.00,33333.33,77419.35,47058.82,67796.61,66666.67,24242.42,55172.41,60000.00,100000.00,0.00,0.00,36363.64,64864.86,28571.43,0.00,29090.91,24242.42,63157.89,32653.06,57142.86,47058.82,41379.31,41025.64,42105.26,39716.31,49612.40,40000.00,42105.26,57142.86,38461.54,56774.19,37500.00,65027.47,63878.97,60466.27,59474.21,62753.85,63795.52,62274.22,62504.63,63006.62,61179.02,60765.46,61916.21,61126.87,60772.09,60824.25,59669.94,58163.53,59067.41,59516.13,59286.71,58853.52,58567.28,57624.28,57107.05,58059.11,58102.84,57975.21,57935.43,57864.83,57732.29,57624.11,57760.88,57457.49,57311.15,56993.82,56799.50,57058.35,57120.82,56891.73,56658.37,56692.96,56906.15,56906.87,56330.75,56061.11,56244.72,56093.09,56047.62,56198.28,56038.39,56028.21,55857.72,55618.14,55624.80,55628.49,55623.48,55609.38,55500.51,55355.10,55266.18,55227.39,55212.92,55146.32,55080.12,55085.86,55051.10,54945.34,54848.59,54809.14,54726.31,54647.54,54623.11,54535.64,54467.73,54420.54,54347.65,54286.19,54291.05,54219.41,54115.00,54021.62,53945.58,53939.79,53869.65,53802.26,53723.73,53631.07,53613.41,53537.28,53459.91,53419.92,53345.89,53289.32,53225.68,53174.05,53117.43,53037.87,52947.07,52876.02,52812.22
