,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113
70,1206.61,1194.69,1182.68,1170.83,1158.82,1146.49,1133.73,1120.66,1107.57,1094.22,1080.96,1068.09,1055.3,1042.66,1030.07,1017.44,1005.31,993.43,981.39,969.42,957.66,945.92,934.05,922.53,911.58,900.77,889.82,879.06,868.47,858.12,848.06,838.08,828.06,818.09,808.4,798.79,789.35,780.13,770.94,761.89,753.07,744.25,735.3,726.25,717.33,708.75,700.38,692.02,683.56,675.15,666.97,658.94,650.81,642.88,635.26,627.56,619.94,612.65,605.32,597.88,590.6,583.48,576.34,569.33,562.55,555.74,548.99,542.38,535.88,529.47,523.11,516.86,510.7,504.61,498.53,492.56,486.63,480.74,475.02,469.33,463.61,458.03,452.43,446.92,441.6,436.36,431.06,425.83,420.59,415.46,410.58,405.62,400.79,395.99,391.11,386.43,381.8,377.23,372.71,368.25,363.84,359.48,355.17,350.92,346.72,342.57,338.46,334.41,330.4,326.45,322.54,318.67,314.86,311.09,307.36,303.68,300.04,296.45,292.9,289.39,285.93,282.5,279.12,275.77,272.47,269.21,265.98,262.8,259.65,256.54,253.47,250.43,247.43,244.47,241.54,238.65,235.79,232.97,230.18,227.42,224.7,222.01,219.35,216.72,214.12,211.56,209.03,206.52,204.05,201.61,199.19,196.81,194.45,192.12,189.82,187.55,185.3,183.08,180.89,178.72,176.58,174.47,172.38
71,1325.2,1311.77,1298.74,1285.59,1272.26,1258.77,1244.66,1230.31,1215.84,1201.15,1186.67,1172.51,1158.49,1144.59,1130.63,1116.86,1103.6,1090.47,1077.19,1064.12,1051.26,1038.24,1025.41,1012.9,1000.73,988.69,976.67,964.89,953.23,941.87,930.91,919.98,908.93,898.07,887.45,876.92,866.54,856.45,846.46,836.53,826.78,817.11,807.25,797.22,787.42,778.06,768.89,759.7,750.47,741.22,732.21,723.28,714.47,705.91,697.43,688.96,680.66,672.59,664.56,656.54,648.52,640.43,632.68,625.19,617.56,610.01,602.71,595.5,588.39,581.39,574.32,567.46,560.79,554.05,547.42,540.9,534.36,527.91,521.54,515.17,509.03,502.87,496.73,490.82,484.9,478.97,473.25,467.54,461.88,456.37,450.82,445.46,440.06,434.64,429.41,424.25,419.17,414.16,409.2,404.3,399.46,394.67,389.95,385.28,380.66,376.11,371.6,367.15,362.76,358.41,354.12,349.88,345.69,341.55,337.46,333.42,329.43,325.49,321.59,317.74,313.93,310.17,306.46,302.79,299.16,295.58,292.04,288.55,285.09,281.68,278.3,274.97,271.68,268.43,265.21,262.04,258.9,255.8,252.74,249.71,246.72,243.77,240.85,237.96,235.11,232.3,229.52,226.77,224.05,221.37,218.72,216.1,213.51,210.96,208.43,205.93,203.47,201.03,198.63,196.25,193.9,191.58,189.28
72,1459.35,1444.88,1430.23,1415.49,1400.9,1385.84,1370.29,1354.39,1338.37,1322.33,1306.38,1290.65,1275.17,1259.91,1244.68,1229.54,1214.86,1200.33,1185.75,1171.38,1157.13,1143.08,1128.93,1114.93,1101.54,1088.35,1075.1,1062.01,1049.28,1036.99,1024.85,1012.73,1000.63,988.68,977.02,965.39,954.15,943.02,931.89,921.02,910.25,899.52,888.69,877.77,867.09,856.77,846.62,836.45,826.28,816.12,806.13,796.45,786.79,777.28,767.92,758.59,749.57,740.78,731.82,722.8,714.05,705.41,696.82,688.34,679.98,671.85,663.67,655.68,647.91,640.1,632.43,624.9,617.48,610.13,602.87,595.59,588.36,581.27,574.29,567.44,560.61,553.78,547.23,540.59,533.91,527.59,521.28,514.96,508.66,502.5,496.52,490.49,484.6,478.81,472.89,467.22,461.63,456.11,450.65,445.25,439.92,434.65,429.45,424.31,419.23,414.21,409.25,404.35,399.51,394.73,390.01,385.34,380.72,376.17,371.66,367.21,362.82,358.48,354.18,349.94,345.75,341.62,337.53,333.49,329.49,325.55,321.65,317.8,314.0,310.24,306.52,302.86,299.23,295.65,292.11,288.61,285.16,281.74,278.37,275.04,271.75,268.49,265.28,262.1,258.96,255.86,252.8,249.78,246.79,243.83,240.91,238.03,235.18,232.36,229.58,226.83,224.12,221.44,218.78,216.17,213.58,211.02,208.49
73,1611.88,1595.51,1579.29,1563.02,1546.59,1530.03,1512.74,1495.15,1477.46,1459.69,1441.98,1424.61,1407.7,1390.93,1374.05,1357.29,1341.03,1325.06,1309.04,1293.06,1277.41,1261.81,1246.22,1230.94,1216.1,1201.52,1186.82,1172.47,1158.62,1144.8,1131.34,1118.08,1104.75,1091.64,1078.66,1065.99,1053.57,1041.16,1028.89,1016.81,1004.95,993.33,981.36,969.12,957.46,946.06,934.65,923.6,912.51,901.25,890.25,879.4,868.67,858.19,847.84,837.64,827.65,817.83,808.06,798.36,788.61,778.88,769.44,760.26,751.04,741.8,732.86,724.11,715.54,707.05,698.52,690.14,681.96,673.86,665.75,657.76,649.81,642.05,634.37,626.65,619.09,611.72,604.41,597.1,589.95,582.84,575.64,568.66,561.88,555.12,548.43,541.81,535.23,528.66,522.33,516.08,509.9,503.8,497.77,491.81,485.93,480.11,474.37,468.69,463.08,457.54,452.06,446.65,441.31,436.03,430.81,425.65,420.56,415.52,410.55,405.64,400.78,395.99,391.25,386.57,381.94,377.37,372.85,368.39,363.98,359.63,355.32,351.07,346.87,342.72,338.62,334.56,330.56,326.6,322.69,318.83,315.02,311.25,307.52,303.84,300.21,296.61,293.06,289.56,286.09,282.67,279.28,275.94,272.64,269.38,266.15,262.97,259.82,256.71,253.64,250.6,247.6,244.64,241.71,238.82,235.96,233.14,230.35
74,1784.72,1766.7,1748.32,1729.94,1711.97,1693.55,1674.29,1654.74,1635.23,1615.45,1595.88,1576.9,1558.1,1539.38,1520.68,1502.14,1484.18,1466.6,1448.81,1431.08,1413.84,1396.69,1379.39,1362.4,1346.07,1329.94,1313.72,1297.93,1282.46,1267.27,1252.45,1237.72,1222.96,1208.35,1194.12,1180.13,1166.23,1152.49,1139.0,1125.72,1112.71,1099.66,1086.22,1072.95,1059.98,1047.13,1034.74,1022.6,1010.17,997.61,985.41,973.52,961.73,950.09,938.61,927.25,916.25,905.52,894.69,883.83,873.12,862.41,851.93,841.68,831.48,821.4,811.47,801.91,792.4,782.87,773.4,764.16,755.14,746.07,737.14,728.28,719.53,710.95,702.4,693.89,685.56,677.42,669.23,661.13,653.22,645.23,637.36,629.7,622.15,614.72,607.26,599.88,592.62,585.53,578.52,571.6,564.76,558.01,551.33,544.74,538.22,531.78,525.42,519.13,512.92,506.78,500.72,494.73,488.81,482.96,477.19,471.48,465.84,460.26,454.76,449.32,443.94,438.63,433.38,428.2,423.07,418.01,413.01,408.07,403.19,398.36,393.6,388.89,384.24,379.64,375.1,370.61,366.18,361.8,357.47,353.19,348.97,344.79,340.67,336.59,332.56,328.58,324.65,320.77,316.93,313.14,309.39,305.69,302.04,298.42,294.85,291.32,287.84,284.39,280.99,277.63,274.31,271.03,267.79,264.58,261.42,258.29,255.2
75,1979.85,1959.3,1938.8,1918.79,1898.55,1877.72,1856.24,1834.73,1813.05,1791.22,1769.73,1748.39,1727.39,1706.69,1686.01,1665.49,1645.62,1626.1,1606.37,1586.88,1567.68,1548.56,1529.47,1510.64,1492.59,1474.71,1456.77,1439.38,1422.2,1405.29,1388.87,1372.5,1356.12,1340.05,1324.26,1308.6,1293.32,1278.21,1263.24,1248.5,1233.98,1219.55,1204.87,1190.17,1175.53,1161.3,1147.71,1134.13,1120.3,1106.51,1093.04,1079.83,1066.7,1053.76,1041.11,1028.59,1016.34,1004.39,992.4,980.4,968.47,956.55,944.96,933.62,922.36,911.18,900.15,889.39,878.85,868.33,857.95,847.71,837.57,827.63,817.66,807.89,798.29,788.78,779.2,769.73,760.62,751.41,742.22,733.38,724.51,715.63,707.01,698.52,690.17,681.89,673.65,665.56,657.6,649.74,641.97,634.29,626.71,619.21,611.81,604.49,597.26,590.12,583.06,576.09,569.2,562.39,555.66,549.02,542.45,535.97,529.56,523.22,516.97,510.78,504.67,498.64,492.68,486.78,480.96,475.21,469.53,463.91,458.36,452.88,447.47,442.11,436.83,431.6,426.44,421.34,416.3,411.32,406.4,401.54,396.74,392.0,387.31,382.68,378.1,373.58,369.11,364.7,360.34,356.03,351.77,347.56,343.4,339.3,335.24,331.23,327.27,323.36,319.49,315.67,311.89,308.16,304.48,300.84,297.24,293.68,290.17,286.7,283.27
76,2198.44,2175.78,2153.13,2130.35,2107.6,2084.46,2060.78,2036.7,2012.59,1988.49,1964.46,1940.84,1917.63,1894.68,1871.78,1849.05,1826.98,1805.32,1783.49,1761.69,1740.33,1719.19,1698.02,1677.26,1657.27,1637.35,1617.37,1597.93,1578.94,1560.3,1542.08,1524.0,1505.87,1488.03,1470.44,1453.15,1436.13,1419.33,1402.83,1386.35,1370.17,1354.31,1338.09,1321.54,1305.31,1289.81,1274.57,1259.36,1244.19,1228.84,1213.9,1199.27,1184.57,1170.24,1156.24,1142.29,1128.7,1115.39,1102.07,1088.88,1075.68,1062.46,1049.55,1036.96,1024.49,1011.94,999.69,987.84,976.05,964.42,952.91,941.59,930.49,919.31,908.3,897.51,886.77,876.04,865.38,855.07,844.76,834.52,824.56,814.59,804.73,795.06,785.47,776.01,766.7,757.49,748.39,739.44,730.6,721.87,713.24,704.71,696.29,687.97,679.74,671.62,663.59,655.66,647.82,640.07,632.42,624.86,617.39,610.01,602.72,595.51,588.4,581.36,574.41,567.54,560.76,554.06,547.43,540.89,534.42,528.03,521.72,515.49,509.32,503.24,497.22,491.28,485.4,479.6,473.87,468.2,462.6,457.07,451.61,446.21,440.88,435.61,430.4,425.26,420.17,415.15,410.19,405.28,400.44,395.65,390.92,386.25,381.63,377.07,372.56,368.11,363.71,359.36,355.06,350.82,346.62,342.48,338.39,334.34,330.35,326.4,322.49,318.64,314.83
77,2445.08,2419.82,2394.26,2368.78,2343.35,2317.45,2290.84,2264.14,2237.37,2210.51,2183.95,2157.82,2132.03,2106.55,2081.12,2055.76,2031.26,2007.25,1982.93,1958.79,1935.07,1911.57,1888.19,1865.21,1842.82,1820.45,1798.38,1777.03,1755.89,1735.14,1714.9,1694.82,1674.73,1654.73,1635.21,1615.99,1596.99,1578.51,1560.08,1541.63,1523.82,1506.17,1488.02,1469.69,1451.78,1434.44,1417.46,1400.74,1383.78,1366.78,1350.22,1333.87,1317.62,1301.76,1286.16,1270.7,1255.52,1240.7,1225.96,1211.08,1196.4,1181.78,1167.44,1153.48,1139.58,1125.78,1112.12,1098.85,1085.79,1072.83,1060.14,1047.58,1035.04,1022.69,1010.58,998.53,986.46,974.56,962.93,951.34,939.8,928.45,917.32,906.31,895.42,884.66,873.94,863.44,853.13,842.82,832.75,822.8,812.97,803.25,793.65,784.17,774.8,765.54,756.4,747.36,738.43,729.61,720.89,712.28,703.76,695.36,687.05,678.84,670.73,662.71,654.79,646.97,639.24,631.6,624.06,616.6,609.23,601.95,594.76,587.65,580.63,573.69,566.84,560.07,553.37,546.76,540.23,533.77,527.4,521.1,514.87,508.72,502.64,496.63,490.7,484.84,479.04,473.32,467.66,462.08,456.55,451.1,445.71,440.38,435.12,429.92,424.79,419.71,414.7,409.74,404.84,400.01,395.23,390.51,385.84,381.23,376.67,372.17,367.73,363.33,358.99,354.7,350.46
78,2724.31,2696.14,2667.48,2638.75,2610.12,2581.25,2551.66,2521.8,2492.01,2462.09,2432.57,2403.43,2374.74,2346.38,2317.95,2289.87,2262.61,2235.76,2208.83,2182.03,2155.76,2129.64,2103.49,2077.85,2052.84,2028.32,2004.02,1980.0,1956.38,1933.25,1910.81,1888.45,1865.9,1843.76,1822.05,1800.53,1779.52,1758.82,1738.16,1717.85,1698.0,1678.29,1658.13,1637.72,1617.82,1598.42,1579.59,1560.96,1542.06,1523.2,1504.7,1486.58,1468.55,1450.95,1433.65,1416.28,1399.29,1382.83,1366.37,1349.8,1333.49,1317.25,1301.22,1285.7,1270.32,1254.78,1239.65,1224.99,1210.33,1195.9,1181.76,1167.61,1153.69,1140.02,1126.43,1112.95,1099.66,1086.59,1073.53,1060.44,1047.64,1035.14,1022.65,1010.36,998.33,986.23,974.35,962.74,951.12,939.76,928.54,917.45,906.49,895.67,884.97,874.4,863.96,853.65,843.45,833.38,823.43,813.59,803.88,794.28,784.79,775.42,766.16,757.01,747.97,739.04,730.21,721.49,712.88,704.36,695.95,687.64,679.43,671.32,663.3,655.38,647.55,639.82,632.18,624.63,617.17,609.8,602.52,595.32,588.21,581.19,574.25,567.39,560.61,553.92,547.3,540.77,534.31,527.93,521.63,515.4,509.24,503.16,497.15,491.21,485.35,479.55,473.83,468.17,462.58,457.05,451.59,446.2,440.87,435.61,430.41,425.27,420.19,415.17,410.21,405.31,400.47,395.69,390.97
79,3042.25,3010.52,2978.37,2946.13,2914.03,2881.53,2848.34,2815.04,2781.68,2748.36,2715.34,2682.9,2651.0,2619.35,2587.76,2556.4,2525.97,2496.21,2466.24,2436.44,2407.0,2377.68,2348.66,2320.12,2292.5,2265.25,2237.88,2211.07,2184.85,2159.08,2134.02,2109.06,2083.85,2059.1,2034.94,2011.03,1987.47,1964.32,1941.38,1918.71,1896.5,1874.53,1852.04,1829.22,1806.95,1785.52,1764.56,1743.59,1722.6,1701.54,1680.83,1660.54,1640.51,1620.92,1601.4,1582.03,1563.27,1544.92,1526.44,1508.06,1489.8,1471.58,1453.91,1436.6,1419.3,1402.11,1385.26,1368.71,1352.38,1336.36,1320.37,1304.69,1289.19,1273.79,1258.73,1243.68,1228.88,1214.15,1199.43,1185.11,1170.98,1156.76,1142.78,1129.19,1115.55,1102.08,1089.01,1075.94,1063.1,1050.41,1037.88,1025.49,1013.25,1001.16,989.21,977.41,965.74,954.22,942.83,931.58,920.46,909.47,898.62,887.89,877.3,866.83,856.48,846.26,836.16,826.18,816.32,806.58,796.95,787.44,778.05,768.76,759.59,750.52,741.56,732.71,723.97,715.33,706.79,698.36,690.02,681.79,673.65,665.61,657.67,649.82,642.06,634.4,626.83,619.35,611.96,604.65,597.44,590.31,583.26,576.3,569.42,562.63,555.91,549.28,542.72,536.25,529.85,523.52,517.28,511.1,505.0,498.98,493.02,487.14,481.32,475.58,469.9,464.29,458.75,453.28,447.87,442.52,437.24
80,3405.63,3369.98,3333.65,3297.4,3261.32,3224.7,3187.37,3150.04,3112.8,3075.6,3038.78,3002.55,2966.86,2931.49,2896.21,2861.19,2827.28,2793.98,2760.53,2727.26,2694.31,2661.87,2629.47,2597.35,2566.48,2535.99,2505.42,2475.53,2446.15,2417.4,2389.43,2361.32,2333.16,2305.64,2278.62,2251.87,2225.59,2199.69,2173.99,2148.6,2123.78,2099.08,2073.76,2048.44,2023.69,1999.56,1975.96,1952.64,1929.25,1905.55,1882.41,1859.87,1837.45,1815.35,1793.68,1772.12,1750.91,1730.38,1709.87,1689.28,1668.87,1648.65,1628.79,1609.32,1589.98,1570.72,1551.83,1533.37,1515.23,1497.11,1479.29,1461.8,1444.42,1427.29,1410.18,1393.5,1376.88,1360.23,1344.03,1327.95,1311.91,1296.18,1280.73,1265.29,1250.04,1235.06,1220.24,1205.68,1191.31,1177.1,1163.06,1149.19,1135.49,1121.94,1108.56,1095.34,1082.28,1069.37,1056.62,1044.02,1031.57,1019.27,1007.11,995.1,983.23,971.51,959.92,948.47,937.16,925.99,914.94,904.03,893.25,882.6,872.07,861.67,851.4,841.24,831.21,821.3,811.5,801.83,792.26,782.82,773.48,764.26,755.14,746.14,737.24,728.45,719.76,711.17,702.69,694.31,686.03,677.85,669.77,661.78,653.89,646.09,638.39,630.77,623.25,615.82,608.47,601.22,594.05,586.96,579.96,573.05,566.21,559.46,552.79,546.2,539.68,533.25,526.89,520.6,514.39,508.26,502.2,496.21,490.29
81,3824.06,3783.73,3742.81,3701.96,3661.0,3619.66,3577.85,3536.02,3494.32,3452.63,3411.3,3370.64,3330.63,3291.05,3251.51,3212.3,3174.24,3137.04,3099.61,3062.21,3025.63,2989.23,2952.62,2916.88,2882.38,2848.07,2813.81,2780.42,2747.45,2715.17,2683.65,2652.14,2620.77,2589.82,2559.42,2529.49,2499.96,2470.89,2442.13,2413.58,2385.71,2357.98,2329.64,2301.17,2273.3,2246.32,2219.87,2193.63,2167.21,2140.85,2115.06,2089.54,2064.45,2039.91,2015.49,1991.23,1967.63,1944.52,1921.43,1898.29,1875.42,1852.66,1830.26,1808.46,1786.84,1765.33,1744.18,1723.51,1702.91,1682.68,1662.8,1643.07,1623.55,1604.2,1585.19,1566.31,1547.51,1529.04,1510.75,1492.65,1474.82,1457.19,1439.67,1422.35,1405.2,1388.29,1371.74,1355.4,1339.25,1323.29,1307.52,1291.94,1276.55,1261.34,1246.31,1231.46,1216.78,1202.29,1187.96,1173.81,1159.82,1146.0,1132.34,1118.85,1105.52,1092.35,1079.33,1066.47,1053.76,1041.21,1028.8,1016.54,1004.43,992.46,980.64,968.95,957.4,946.0,934.72,923.59,912.58,901.71,890.96,880.35,869.86,859.49,849.25,839.13,829.13,819.25,809.49,799.85,790.32,780.9,771.59,762.4,753.32,744.34,735.47,726.71,718.05,709.49,701.04,692.69,684.43,676.28,668.22,660.26,652.39,644.62,636.93,629.34,621.85,614.44,607.12,599.88,592.73,585.67,578.69,571.8,564.98,558.25,551.6
82,4309.05,4263.43,4217.09,4170.57,4124.25,4077.8,4030.58,3983.28,3936.33,3889.46,3842.99,3797.4,3752.57,3708.11,3663.62,3619.54,3576.88,3534.96,3492.84,3450.96,3409.63,3368.72,3327.91,3287.75,3248.82,3210.24,3171.68,3133.98,3096.98,3060.48,3025.02,2989.85,2954.42,2919.38,2885.2,2851.61,2818.44,2785.67,2753.16,2721.07,2689.65,2658.33,2626.48,2594.55,2563.29,2532.85,2503.01,2473.47,2443.91,2414.28,2385.12,2356.53,2328.24,2300.5,2273.11,2245.94,2219.18,2192.95,2166.98,2141.0,2115.25,2089.58,2064.45,2039.91,2015.54,1991.34,1967.44,1943.99,1920.98,1898.3,1875.76,1853.43,1831.52,1809.8,1788.28,1766.99,1745.92,1725.02,1704.48,1684.22,1663.96,1643.97,1624.31,1604.88,1585.54,1566.66,1548.01,1529.59,1511.38,1493.39,1475.61,1458.05,1440.69,1423.54,1406.6,1389.85,1373.31,1356.96,1340.81,1324.85,1309.08,1293.5,1278.1,1262.89,1247.85,1233.0,1218.32,1203.82,1189.49,1175.33,1161.34,1147.52,1133.86,1120.36,1107.02,1093.85,1080.83,1067.96,1055.25,1042.69,1030.28,1018.01,1005.89,993.92,982.09,970.4,958.85,947.43,936.16,925.01,914.0,903.12,892.37,881.75,871.25,860.88,850.63,840.51,830.5,820.62,810.85,801.2,791.66,782.24,772.93,763.73,754.63,745.65,736.78,728.01,719.34,710.78,702.32,693.96,685.7,677.53,669.47,661.5,653.63,645.84,638.16,630.56,623.05
83,4870.45,4818.82,4766.28,4713.53,4660.95,4608.19,4554.57,4501.09,4448.26,4395.6,4343.41,4291.93,4241.25,4191.02,4140.94,4091.5,4043.33,3996.1,3948.74,3901.35,3854.9,3808.91,3762.77,3717.36,3673.52,3629.95,3586.44,3544.14,3502.26,3461.24,3421.26,3381.38,3341.34,3301.81,3263.45,3225.44,3187.72,3150.79,3114.12,3077.79,3042.13,3006.79,2971.01,2935.03,2899.73,2865.4,2831.8,2798.35,2764.9,2731.5,2698.63,2666.37,2634.5,2603.0,2572.03,2541.3,2511.03,2481.65,2452.25,2422.85,2393.84,2364.89,2336.41,2308.7,2281.13,2253.68,2226.69,2200.23,2174.22,2148.57,2123.17,2098.02,2073.13,2048.57,2024.24,2000.13,1976.33,1952.86,1929.57,1906.51,1883.78,1861.31,1838.97,1816.83,1795.23,1773.88,1752.79,1731.95,1711.36,1691.01,1670.91,1651.04,1631.41,1612.02,1592.85,1573.91,1555.2,1536.71,1518.44,1500.38,1482.55,1464.92,1447.5,1430.29,1413.29,1396.48,1379.88,1363.47,1347.26,1331.25,1315.42,1299.78,1284.32,1269.06,1253.97,1239.06,1224.33,1209.77,1195.39,1181.17,1167.13,1153.25,1139.54,1125.99,1112.61,1099.38,1086.31,1073.39,1060.63,1048.02,1035.56,1023.25,1011.08,999.06,987.18,975.44,963.85,952.39,941.06,929.88,918.82,907.9,897.1,886.44,875.9,865.48,855.19,845.02,834.98,825.05,815.24,805.55,795.97,786.51,777.16,767.92,758.79,749.76,740.85,732.04,723.34,714.74,706.24
84,5517.46,5459.12,5399.27,5339.05,5279.34,5219.25,5158.32,5098.11,5038.67,4979.06,4919.86,4861.83,4804.76,4748.15,4691.78,4635.84,4581.45,4528.09,4474.36,4421.01,4368.63,4316.47,4264.26,4213.29,4163.86,4114.62,4065.52,4017.5,3970.28,3923.72,3878.38,3833.52,3788.23,3743.56,3699.96,3656.76,3614.27,3572.48,3531.02,3489.9,3449.55,3409.58,3369.09,3328.36,3288.42,3249.49,3211.26,3173.49,3135.71,3097.96,3060.99,3024.59,2988.18,2952.55,2917.58,2882.76,2848.77,2815.4,2782.01,2748.78,2715.81,2683.03,2650.91,2619.55,2588.33,2557.24,2526.71,2496.76,2467.33,2438.27,2409.39,2380.76,2352.57,2324.79,2297.3,2269.99,2242.96,2216.24,2189.86,2163.75,2137.96,2112.41,2087.11,2062.33,2037.85,2013.65,1989.75,1966.12,1942.78,1919.71,1896.92,1874.4,1852.14,1830.15,1808.42,1786.95,1765.74,1744.77,1724.06,1703.59,1683.36,1663.37,1643.62,1624.11,1604.83,1585.77,1566.95,1548.34,1529.96,1511.79,1493.84,1476.11,1458.58,1441.26,1424.15,1407.24,1390.54,1374.03,1357.71,1341.59,1325.66,1309.92,1294.37,1279.0,1263.82,1248.81,1233.99,1219.33,1204.86,1190.55,1176.42,1162.45,1148.65,1135.01,1121.53,1108.22,1095.06,1082.06,1069.21,1056.52,1043.97,1031.58,1019.33,1007.23,995.27,983.45,971.78,960.24,948.84,937.57,926.44,915.44,904.57,893.83,883.22,872.73,862.37,852.13,842.02,832.02,822.14,812.38,802.73
85,6258.78,6192.39,6124.16,6055.71,5987.65,5919.31,5850.75,5782.74,5715.05,5647.68,5581.19,5515.66,5451.15,5387.14,5323.29,5260.03,5198.48,5138.08,5077.48,5017.28,4957.88,4898.86,4840.23,4782.63,4726.52,4670.68,4614.98,4560.75,4507.21,4454.61,4403.49,4352.45,4301.18,4250.75,4201.39,4152.37,4104.16,4056.89,4009.93,3963.36,3917.68,3872.4,3826.4,3780.29,3735.07,3690.99,3647.72,3604.87,3561.99,3519.26,3477.33,3435.96,3394.97,3354.69,3314.86,3275.57,3236.91,3199.03,3161.23,3123.33,3086.01,3048.88,3012.63,2977.06,2941.61,2906.38,2871.68,2837.71,2804.22,2771.21,2738.51,2706.14,2674.27,2642.81,2611.39,2580.3,2549.65,2519.35,2489.42,2459.8,2430.48,2401.56,2373.09,2344.96,2317.16,2289.7,2262.56,2235.74,2209.23,2183.05,2157.17,2131.6,2106.33,2081.36,2056.69,2032.31,2008.22,1984.42,1960.9,1937.65,1914.68,1891.99,1869.56,1847.4,1825.5,1803.86,1782.48,1761.35,1740.47,1719.84,1699.46,1679.31,1659.4,1639.73,1620.3,1601.09,1582.11,1563.36,1544.83,1526.52,1508.42,1490.54,1472.87,1455.41,1438.16,1421.11,1404.27,1387.62,1371.17,1354.92,1338.86,1322.99,1307.31,1291.81,1276.5,1261.37,1246.42,1231.64,1217.04,1202.61,1188.36,1174.27,1160.35,1146.6,1133.01,1119.58,1106.31,1093.19,1080.23,1067.43,1054.78,1042.27,1029.92,1017.71,1005.65,993.73,981.95,970.31,958.81,947.44,936.21,925.11,914.15
86,7101.05,7025.69,6948.4,6870.47,6793.05,6715.82,6638.13,6560.94,6484.73,6408.85,6333.47,6259.43,6186.38,6114.02,6041.86,5970.47,5900.96,5832.6,5764.08,5695.98,5628.95,5562.39,5495.91,5430.42,5366.91,5303.95,5241.14,5179.64,5119.17,5059.84,5001.73,4943.95,4886.12,4828.96,4772.71,4717.27,4662.85,4609.07,4555.86,4503.2,4451.32,4399.94,4347.93,4295.84,4244.65,4194.62,4145.55,4096.99,4048.4,4000.03,3952.54,3905.67,3859.12,3813.31,3768.33,3723.64,3679.74,3636.85,3593.96,3551.15,3508.88,3466.82,3425.56,3385.16,3344.94,3304.97,3265.6,3227.1,3189.15,3151.7,3114.59,3077.84,3041.64,3005.69,2970.17,2934.91,2900.15,2866.0,2831.86,2798.09,2764.93,2732.22,2699.89,2667.95,2636.38,2605.19,2574.37,2543.91,2513.81,2484.07,2454.68,2425.64,2396.94,2368.58,2340.55,2312.86,2285.5,2258.46,2231.74,2205.33,2179.24,2153.46,2127.98,2102.8,2077.92,2053.34,2029.04,2005.04,1981.32,1957.87,1934.71,1911.82,1889.2,1866.85,1844.76,1822.93,1801.37,1780.05,1758.99,1738.18,1717.62,1697.3,1677.21,1657.37,1637.76,1618.38,1599.24,1580.32,1561.62,1543.14,1524.89,1506.84,1489.02,1471.4,1453.99,1436.79,1419.79,1402.99,1386.39,1369.99,1353.78,1337.76,1321.93,1306.29,1290.84,1275.57,1260.47,1245.56,1230.83,1216.26,1201.87,1187.65,1173.6,1159.72,1145.99,1132.44,1119.04,1105.8,1092.72,1079.79,1067.01,1054.39,1041.91
87,8052.1,7966.8,7878.73,7790.23,7702.64,7614.98,7527.08,7440.23,7354.23,7268.47,7183.69,7099.9,7017.5,6936.03,6854.6,6774.03,6695.38,6618.17,6540.95,6463.97,6388.08,6312.78,6237.57,6163.7,6092.04,6020.93,5949.84,5880.45,5812.31,5744.95,5679.01,5613.77,5548.34,5483.48,5420.01,5357.29,5295.63,5234.96,5174.54,5114.71,5056.05,4997.85,4939.0,4880.0,4822.03,4765.49,4709.92,4654.93,4600.03,4545.15,4491.17,4437.95,4385.27,4333.66,4282.65,4232.02,4182.27,4133.55,4085.06,4036.65,3988.59,3940.87,3894.17,3848.38,3802.85,3757.44,3712.83,3669.18,3626.13,3583.47,3541.31,3499.76,3458.58,3417.8,3377.51,3337.72,3298.27,3259.12,3220.58,3182.51,3144.94,3107.81,3071.12,3034.86,2999.03,2963.63,2928.64,2894.06,2859.9,2826.13,2792.77,2759.8,2727.22,2695.02,2663.2,2631.76,2600.69,2569.99,2539.65,2509.67,2480.04,2450.76,2421.83,2393.24,2364.98,2337.06,2309.47,2282.21,2255.26,2228.64,2202.33,2176.33,2150.63,2125.24,2100.15,2075.36,2050.86,2026.65,2002.72,1979.08,1955.71,1932.62,1909.81,1887.26,1864.98,1842.96,1821.21,1799.71,1778.46,1757.46,1736.71,1716.21,1695.95,1675.93,1656.14,1636.59,1617.27,1598.18,1579.31,1560.66,1542.24,1524.03,1506.04,1488.26,1470.69,1453.33,1436.17,1419.22,1402.46,1385.9,1369.54,1353.37,1337.4,1321.61,1306.0,1290.59,1275.35,1260.29,1245.41,1230.71,1216.18,1201.82,1187.64
